timestamp,open,high,low,close,sma,ema,long,short,rsi
1673620500000,395.3,395.55,395.25,395.25,395.35,395.2315557252661,False,False,43.11614660053483
1673620560000,395.1,395.35,394.95,394.95,395.27,395.13770381684407,False,False,38.61108643887482
1673620620000,394.9,394.95,394.65,394.85,395.20500000000004,395.04180254456276,False,False,37.21521749404388
1673620680000,394.9,395.0,394.8,394.8,395.14,394.96120169637516,False,False,36.50460158868257
1673620740000,394.85,394.85,394.5,394.55,395.025,394.8241344642501,False,False,33.10120290510663
1673620800000,394.55,395.05,394.55,395.0,394.94500000000005,394.8827563095001,False,False,43.34099912666157
1673620860000,395.05,395.3,395.0,395.25,394.99,395.0051708730001,True,False,48.09434943908211
1673620920000,395.15,395.35,395.0,395.05,395.01,395.02011391533347,False,False,44.85250421605418
1673620980000,395.05,395.4,395.05,395.3,395.03000000000003,395.113409276889,False,False,49.44023538759668
1673621040000,395.4,395.5,395.3,395.45,395.04499999999996,395.2256061845927,False,False,52.01937019944759
1673621100000,395.5,395.6,395.1,395.55,395.075,395.33373745639517,False,False,53.71451666151775
1673621160000,395.5,395.65,395.35,395.55,395.13500000000005,395.4058249709301,False,False,53.71451666151774
1673621220000,395.5,395.65,395.2,395.25,395.175,395.3538833139534,False,False,47.83456526695258
1673621280000,395.25,395.35,395.25,395.25,395.22,395.31925554263563,False,False,47.83456526695257
1673621340000,395.25,395.3,394.35,394.95,395.26,395.1961703617571,False,True,42.44583426641117
1673621400000,394.95,395.0,394.65,394.8,395.24,395.06411357450474,False,False,40.01833885159537
1673621460000,394.85,394.85,394.0,394.0,395.115,394.70940904966983,False,False,30.12344065370316
1673621520000,394.0,394.3,393.9,393.9,395.0,394.43960603311325,False,False,29.153083815435732
1673621580000,393.85,394.15,393.7,393.85,394.855,394.24307068874225,False,False,28.656036530583172
1673621640000,394.0,394.1,393.85,393.9,394.7,394.12871379249486,False,False,29.94236930046479
1673621700000,394.0,394.05,393.65,393.65,394.51,393.96914252832994,False,False,27.29266876695959
1673621760000,393.65,393.9,393.65,393.85,394.34,393.92942835222004,False,False,32.443225849987385
1673621820000,393.7,393.9,393.7,393.85,394.2,393.90295223481337,False,False,32.44322584998738
1673621880000,393.9,394.0,393.85,393.95,394.07,393.91863482320895,False,False,35.108861369055475
1673621940000,394.0,394.1,393.95,394.1,393.985,393.97908988213936,False,False,38.997145246169815
1673622000000,394.05,394.1,393.5,393.6,393.86499999999995,393.85272658809293,False,False,32.09383209270462
1673622060000,393.6,393.85,393.0,393.8,393.84499999999997,393.8351510587286,False,False,36.90514270927687
1673622120000,393.8,393.9,393.5,393.7,393.825,393.7901007058191,False,False,35.548907187407664
1673622180000,393.7,393.75,393.55,393.65,393.80499999999995,393.7434004705461,False,False,34.859113443244155
1673622240000,393.65,393.7,393.5,393.55,393.77000000000004,393.67893364703076,False,False,33.46067803127446
1673622300000,393.55,393.6,392.15,392.2,393.625,393.18595576468715,False,False,21.134355354203443
1673622360000,392.15,392.6,392.0,392.55,393.495,392.97397050979146,False,False,28.489443969434703
1673622420000,392.55,393.15,392.55,393.05,393.41499999999996,392.9993136731943,False,False,37.46226206671378
1673622480000,393.1,393.1,392.85,392.95,393.315,392.98287578212955,False,False,36.47646807311098
1673622540000,392.95,393.35,392.85,393.3,393.235,393.0885838547531,False,False,42.2085031694047
1673622600000,393.5,393.55,393.3,393.55,393.22999999999996,393.2423892365021,True,False,45.95952837213162
1673622660000,393.5,393.55,393.0,393.05,393.15500000000003,393.1782594910014,False,False,40.322523367823216
1673622720000,393.0,393.3,393.0,393.3,393.115,393.21883966066764,False,False,44.019640641307724
1673622780000,393.3,393.5,393.25,393.3,393.08000000000004,393.2458931071118,False,False,44.01964064130772
1673622840000,393.3,393.6,393.15,393.55,393.08000000000004,393.3472620714079,False,False,47.77217020293036
1673622900000,393.55,393.55,393.25,393.35,393.19500000000005,393.348174714272,False,False,45.16388882776688
1673622960000,393.3,393.7,393.3,393.35,393.275,393.34878314284805,False,False,45.16388882776687
1673623020000,393.35,393.75,393.35,393.75,393.34499999999997,393.48252209523207,False,False,51.32784329984003
1673623080000,393.6,393.75,393.45,393.65,393.415,393.53834806348806,False,False,49.820118015060274
1673623140000,393.7,393.7,393.55,393.65,393.45000000000005,393.5755653756587,False,False,49.820118015060274
1673623200000,393.6,393.65,393.0,393.5,393.44500000000005,393.55037691710584,False,False,47.39802894796554
1673623260000,393.5,393.5,393.25,393.45,393.485,393.51691794473726,False,False,46.58502046578564
1673623320000,393.45,393.5,393.35,393.4,393.495,393.47794529649155,False,True,45.7400985518242
1673623380000,393.4,393.75,393.35,393.75,393.54,393.5686301976611,True,False,52.26653307958973
1673623440000,393.8,394.45,393.8,394.35,393.62,393.82908679844076,False,False,60.94007169218635
1673623500000,394.35,394.5,394.15,394.3,393.71500000000003,393.98605786562723,False,False,59.962261014576626
1673623560000,394.4,394.45,393.95,394.2,393.8,394.05737191041817,False,False,57.959223638733825
1673623620000,394.1,396.1,394.0,396.0,394.025,394.70491460694547,False,False,74.48273549641767
1673623680000,396.1,396.1,395.55,395.75,394.235,395.0532764046303,False,False,70.34721008080503
1673623740000,395.95,395.95,395.0,395.5,394.41999999999996,395.20218426975356,False,False,66.37817388394254
1706778900000,477.55,477.7,473.45,474.7,402.53999999999996,421.70145617983576,False,False,98.33958042149551
1706778960000,474.7,475.75,474.45,475.2,410.715,439.5343041198905,False,False,98.35024280069496
1706779020000,474.95,475.4,474.55,475.0,418.875,451.3562027465937,False,False,98.07893848035528
1706779080000,475.05,475.55,473.3,473.55,426.855,458.75413516439585,False,False,96.01105900253575
1706779140000,473.5,474.1,473.2,473.8,434.8,463.7694234429306,False,False,96.02661389185606
1706779200000,473.65,474.7,473.25,474.35,442.805,467.2962822952871,False,False,96.06298725824921
1706779260000,474.3,474.35,473.3,473.8,450.765,469.4641881968581,False,False,95.12520285060248
1706779320000,473.7,474.5,473.55,473.9,458.555,470.9427921312388,False,False,95.13450313246766
1706779380000,473.85,474.0,473.35,473.4,466.32,471.7618614208259,False,False,94.16713096293896
1706779440000,473.4,473.95,473.35,473.9,474.16,472.4745742805506,False,True,94.23031283419436
1706779500000,473.7,473.95,473.35,473.8,474.07,472.91638285370044,False,False,94.01098006694514
1706779560000,473.65,473.75,473.2,473.35,473.88500000000005,473.06092190246704,False,False,92.96236224832
1706779620000,473.2,473.65,473.1,473.35,473.7200000000001,473.1572812683114,False,False,92.96236224832002
1706779680000,473.25,473.8,473.2,473.4,473.70500000000004,473.2381875122077,False,False,92.97246334736694
1706779740000,473.4,473.55,471.8,471.9,473.515,472.79212500813844,False,False,88.85228278228925
1706779800000,472.05,473.15,472.0,472.5,473.3299999999999,472.69475000542565,False,False,89.06110657397821
1706779860000,472.5,473.05,472.2,472.65,473.21500000000003,472.6798333369504,False,False,89.11599835528564
1706779920000,472.55,474.05,472.55,473.9,473.215,473.08655555796696,False,False,89.58502302338674
1706779980000,473.7,474.3,473.5,473.95,473.27,473.374370371978,True,False,89.60432068269344
1706780040000,473.85,474.35,473.65,474.0,473.2799999999999,473.5829135813187,False,False,89.62502296126499
1706780100000,473.75,473.9,473.5,473.5,473.25,473.55527572087914,False,False,87.74326505840665
1706780160000,473.5,473.85,473.1,473.55,473.27,473.5535171472528,False,False,87.77091620044256
1706780220000,473.7,473.8,473.2,473.25,473.25999999999993,473.45234476483523,False,False,86.5098446030416
1706780280000,473.25,473.7,473.2,473.5,473.27,473.4682298432235,False,False,86.68157431506664
1706780340000,473.5,473.6,473.0,473.2,473.4,473.37881989548237,False,True,85.27864843348834
1706780400000,473.15,474.4,473.0,474.25,473.575,473.6692132636549,True,False,86.12507871588818
1706780460000,474.2,475.2,474.0,474.65,473.775,473.99614217576993,False,False,86.4448239257548
1706780520000,474.45,474.8,474.2,474.6,473.84499999999997,474.19742811718,False,False,86.1774851028884
1706780580000,474.65,475.0,474.4,474.9,473.94000000000005,474.43161874478665,False,False,86.44828789511445
1706780640000,474.75,475.5,474.7,475.05,474.0450000000001,474.63774582985775,False,False,86.58975564647079
1706780700000,475.15,475.9,474.95,475.6,474.255,474.9584972199052,False,False,87.12065614788806
1706780760000,475.6,476.0,475.35,475.55,474.45500000000004,475.15566481327016,False,False,86.78429210202385
1706780820000,475.5,475.9,475.25,475.65,474.695,475.32044320884677,False,False,86.89328469260411
1706780880000,475.65,475.9,475.3,475.85,474.93,475.49696213923124,False,False,87.1220385074323
1706780940000,475.85,475.85,474.9,475.05,475.11500000000007,475.34797475948756,False,False,81.02996930194449
1706781000000,475.05,475.55,475.0,475.45,475.235,475.3819831729917,False,False,81.71831668999035
1706781060000,475.45,475.7,475.25,475.5,475.32,475.4213221153278,False,False,81.80718241664039
1706781120000,475.5,476.25,475.3,476.2,475.48,475.6808814102186,False,False,83.04944860323386
1706781180000,476.1,476.25,475.5,475.7,475.55999999999995,475.6872542734791,False,False,78.90491737395631
1706781240000,475.7,475.75,475.25,475.5,475.6049999999999,475.6248361823194,False,False,77.24437410591852
1706781300000,475.5,475.7,475.25,475.35,475.58000000000004,475.5332241215463,False,True,75.95333639088948
1706781360000,475.7,475.7,475.35,475.4,475.56499999999994,475.4888160810309,False,False,76.09675068540038
1706781420000,475.45,475.45,475.0,475.05,475.505,475.34254405402066,False,False,72.82268762915328
1706781480000,475.2,475.2,474.7,475.05,475.425,475.2450293693471,False,False,72.82268762915328
1706781540000,475.05,475.1,474.9,474.95,475.41499999999996,475.1466862462314,False,False,71.79906230586349
1706781600000,474.95,475.2,474.9,475.2,475.39,475.1644574974876,False,False,72.82738733898923
1706781660000,475.0,475.2,474.3,474.4,475.28000000000003,474.9096383316584,False,False,64.69742528464232
1706781720000,474.55,474.8,474.35,474.6,475.12,474.806425554439,False,False,65.72748972744455
1706781780000,474.65,474.8,474.05,474.7,475.0200000000001,474.770950369626,False,False,66.25762698228478
1706781840000,474.55,474.8,474.5,474.5,474.9200000000001,474.68063357975075,False,False,64.12133959923074
1706781900000,474.45,475.0,474.2,474.65,474.85,474.6704223865005,False,False,65.03196747819011
1706781960000,474.75,474.85,474.5,474.8,474.7900000000001,474.7136149243337,False,False,65.96232379076132
1706782020000,474.6,475.65,474.55,475.1,474.79499999999996,474.8424099495558,True,False,67.80713696850991
1706782080000,475.25,475.85,474.9,475.55,474.84499999999997,475.0782732997039,False,False,70.39879569470561
1706782140000,475.5,475.75,475.25,475.4,474.89,475.1855155331359,False,False,68.42148845331958
1706782200000,475.4,475.75,475.4,475.65,474.93500000000006,475.34034368875734,False,False,69.93705125225401
1706782260000,475.65,475.85,475.45,475.75,475.07,475.47689579250493,False,False,70.54598694439723
1706782320000,475.95,475.95,475.5,475.65,475.175,475.53459719500336,False,False,69.03998604112891
1706782380000,475.65,475.9,475.5,475.5,475.25499999999994,475.52306479666896,False,False,66.73851558703842
1706782440000,475.5,475.7,475.5,475.55,475.35999999999996,475.53204319777933,False,False,67.13183340146564
1706782500000,475.7,475.7,474.75,474.85,475.38,475.3046954651862,False,True,56.974191859430825
1706782560000,474.75,474.95,474.1,474.2,475.32,474.9364636434575,False,False,49.4864528305617
1706782620000,474.2,474.35,473.4,474.15,475.225,474.67430909563836,False,False,48.95348927894409
1706782680000,474.4,474.8,474.25,474.4,475.11,474.5828727304256,False,False,51.75150191299587
1706782740000,474.4,474.85,474.2,474.7,475.0400000000001,474.6219151536171,False,False,54.94311819564226
1706782800000,474.6,474.85,474.55,474.75,474.95,474.6646101024115,False,False,55.47180130201406
1706782860000,474.6,474.85,474.6,474.8,474.855,474.70974006827436,False,False,56.027450422123174
1706782920000,474.75,475.2,474.55,475.0,474.7900000000001,474.8064933788496,True,False,58.27057100659993
1706782980000,474.9,475.0,474.75,474.8,474.71999999999997,474.8043289192331,False,False,55.236128666625085
1706783040000,474.8,475.0,474.45,474.75,474.64,474.78621927948876,False,False,54.472414349320935
1706783100000,475.0,475.0,474.5,474.8,474.63499999999993,474.79081285299253,False,False,55.140370670124334
1706783160000,474.8,475.0,474.6,474.95,474.7099999999999,474.84387523532837,False,False,57.170494111808615
1706783220000,474.9,474.95,474.55,474.75,474.77,474.81258349021897,False,False,53.68214421802896
1706783280000,474.55,474.8,474.55,474.6,474.78999999999996,474.7417223268127,False,True,51.16080427513551
1706783340000,474.6,475.1,474.5,474.65,474.78499999999997,474.7111482178751,False,False,51.970593874994016
1706783400000,474.6,474.85,474.5,474.55,474.765,474.65743214525014,False,False,50.178598447571126
1706783460000,474.7,474.75,474.2,474.25,474.7099999999999,474.52162143016676,False,False,45.14900022950875
1706783520000,474.4,474.6,474.25,474.5,474.65999999999997,474.5144142867779,False,False,49.67583632584965
1706783580000,474.5,474.6,474.25,474.5,474.63,474.5096095245186,False,False,49.67583632584965
1706783640000,474.3,474.5,474.25,474.35,474.59000000000003,474.4564063496791,False,False,46.97794263377879
1706783700000,474.5,474.5,474.1,474.25,474.535,474.3876042331194,False,False,45.21493192271917
1706783760000,474.25,474.3,473.75,474.05,474.44500000000005,474.2750694887463,False,False,41.83350583755847
1706783820000,474.05,474.1,473.7,474.0,474.37000000000006,474.18337965916425,False,False,41.0078301451033
1706783880000,474.0,474.15,473.75,474.05,474.31499999999994,474.1389197727762,False,False,42.23563660002756
1706783940000,474.05,474.1,473.5,473.55,474.20500000000004,473.9426131818508,False,False,34.50228024090748
1706784000000,473.55,473.7,473.5,473.6,474.11,473.82840878790057,False,False,35.768822102146814
1706784060000,473.6,473.7,473.55,473.6,474.0450000000001,473.7522725252671,False,False,35.768822102146814
1706784120000,473.6,473.75,473.5,473.75,473.9700000000001,473.7515150168448,False,False,39.81785802772886
1706784180000,473.65,473.75,473.55,473.75,473.8950000000001,473.75101001122994,False,False,39.81785802772885
1706784240000,473.65,473.85,473.65,473.7,473.83000000000004,473.7340066741533,False,False,38.87058550886821
1706784300000,473.9,474.0,473.75,473.9,473.79499999999996,473.7893377827689,False,False,44.55284409595081
1706784360000,473.9,473.95,473.7,473.8,473.77,473.7928918551793,True,False,42.42916016570799
1706784420000,473.8,473.95,473.7,473.9,473.75999999999993,473.82859457011955,False,False,45.24016296493994
1706784480000,474.0,474.0,473.7,473.8,473.73499999999996,473.8190630467464,False,False,42.980148057953016
1706784540000,473.8,473.85,473.6,473.6,473.74000000000007,473.74604203116434,False,False,38.80484698254356
1706784600000,473.6,474.0,473.6,474.0,473.78000000000003,473.83069468744293,False,False,49.39350310947288
1706784660000,474.0,474.0,473.65,473.9,473.80999999999995,473.8537964582953,False,False,47.19491575018067
1706784720000,473.95,474.0,473.65,473.85,473.82,473.85253097219686,False,False,46.090233206089124
1706784780000,473.85,473.95,473.85,473.9,473.8349999999999,473.86835398146457,False,False,47.41574228709209
1706784840000,473.95,474.45,473.7,474.3,473.895,474.01223598764307,False,False,56.607605290859276
1706784900000,474.35,474.6,474.25,474.35,473.94000000000005,474.12482399176207,False,False,57.60520212140346
1706784960000,474.5,474.5,474.05,474.1,473.96999999999997,474.1165493278414,False,False,51.25961943470917
1706785020000,474.15,474.45,474.0,474.4,474.0200000000001,474.21103288522767,False,False,57.333457185188955
1706785080000,474.4,474.95,474.15,474.45,474.08500000000004,474.2906885901518,False,False,58.26690132984476
1706785140000,474.45,474.8,474.45,474.8,474.20500000000004,474.4604590601012,False,False,64.17525767072583
1706785200000,474.75,475.0,474.65,474.95,474.3,474.6236393734008,False,False,66.37255020071379
1706785260000,474.95,475.35,474.7,475.3,474.44000000000005,474.8490929156006,False,False,70.86319047859261
1706785320000,475.3,476.5,475.25,475.8,474.63499999999993,475.1660619437338,False,False,75.82905254194544
1706785380000,475.65,476.0,475.0,475.0,474.745,475.1107079624892,False,False,58.61552182524151
1706785440000,475.0,475.5,475.0,475.25,474.84,475.15713864165946,False,False,61.55272882856706
1706785500000,475.25,475.25,474.8,474.85,474.89,475.05475909443965,False,False,54.84550530612916
1706785560000,474.8,474.85,473.15,473.15,474.79499999999996,474.4198393962931,False,True,36.59455304916654
1706785620000,473.0,473.45,472.6,473.35,474.68999999999994,474.06322626419546,False,False,39.15963959423605
1706785680000,473.3,473.7,473.0,473.7,474.61499999999995,473.942150842797,False,False,43.4696642195885
1706785740000,473.7,473.9,473.25,473.65,474.5,473.84476722853134,False,False,43.00100920842532
1706785800000,473.65,473.75,473.35,473.5,474.355,473.7298448190209,False,False,41.55363142842774
1706785860000,473.3,473.8,473.3,473.75,474.2,473.7365632126806,False,False,44.88343655011873
1706785920000,473.75,473.85,473.0,473.15,473.93500000000006,473.5410421417871,False,False,39.12260733552848
1706785980000,473.15,473.5,473.0,473.4,473.775,473.49402809452477,False,False,42.43780686831717
1706786040000,473.4,473.7,473.25,473.6,473.61,473.5293520630166,False,False,45.01741339013925
1706786100000,473.45,473.6,473.0,473.05,473.43,473.3695680420111,False,False,39.74278563825711
1706786160000,473.05,473.2,472.0,472.05,473.32000000000005,472.92971202800743,False,False,32.32642347590701
1706786220000,472.05,472.15,470.6,471.6,473.145,472.4864746853383,False,False,29.645476312500467
1706786280000,471.65,472.8,471.5,472.6,473.035,472.5243164568923,False,False,41.29655991915116
1706786340000,472.65,472.65,472.15,472.25,472.895,472.4328776379282,False,False,38.87026009910425
1706786400000,472.35,472.6,471.85,471.9,472.73499999999996,472.2552517586188,False,False,36.55719358083596
1706786460000,471.9,472.8,471.9,472.45,472.6049999999999,472.3201678390792,False,False,42.36164986778557
1706786520000,472.4,472.7,472.1,472.25,472.515,472.2967785593862,False,False,40.89638522037469
1706786580000,472.15,472.65,472.15,472.6,472.43500000000006,472.39785237292415,False,False,44.513429458449565
1706786640000,472.6,473.0,472.55,472.75,472.35,472.5152349152828,True,False,46.037618323989946
1706786700000,472.7,473.0,472.35,472.85,472.33000000000004,472.62682327685525,False,False,47.08126567304983
1706786760000,472.6,472.95,472.55,472.8,472.4049999999999,472.68454885123685,False,False,46.59601501924192
1706786820000,472.9,473.5,472.65,473.15,472.56000000000006,472.83969923415793,False,False,50.44616784705857
1706786880000,473.15,473.45,473.0,473.2,472.62,472.95979948943864,False,False,50.98976569131221
1706786940000,473.0,473.35,473.0,473.25,472.71999999999997,473.05653299295915,False,False,51.561996710416736
1706787000000,473.25,473.25,472.65,472.8,472.81000000000006,472.97102199530616,False,False,46.32017764214763
1706787060000,472.8,473.1,472.6,472.95,472.86,472.96401466353745,False,False,48.21017069486803
1706787120000,472.75,473.0,472.7,472.9,472.925,472.94267644235833,False,False,47.60844772820752
1706787180000,472.85,472.95,472.6,472.95,472.96000000000004,472.9451176282389,False,True,48.30332043192546
1706787240000,472.85,473.0,472.6,473.0,472.985,472.96341175215935,False,False,49.03132154331649
1706787300000,472.95,473.0,472.8,472.9,472.98999999999995,472.9422745014396,False,False,47.58794055017594
1706787360000,472.9,473.35,472.85,473.25,473.035,473.04484966762647,True,False,52.82266163013073
1706787420000,473.25,473.9,472.9,473.6,473.08000000000004,473.2298997784177,False,False,57.40422339134734
1706787480000,473.4,473.5,473.05,473.25,473.08500000000004,473.2365998522785,False,False,51.96909341728068
1706787540000,473.25,473.45,472.8,472.8,473.03999999999996,473.09106656818574,False,False,45.9457136886372
1706787600000,472.95,473.45,472.85,473.15,473.075,473.11071104545715,False,False,50.729003171557544
1706787660000,473.05,473.4,472.6,472.75,473.055,472.99047403030477,False,True,45.746671258879836
1706787720000,472.9,473.0,472.7,472.95,473.06000000000006,472.97698268686986,False,False,48.47173422322425
1706787780000,472.8,472.95,472.7,472.95,473.05999999999995,472.96798845791324,False,False,48.471734223224246
1706787840000,472.85,473.0,472.8,472.95,473.05499999999995,472.9619923052755,False,False,48.47173422322424
1706787900000,472.95,473.0,472.8,472.85,473.05,472.92466153685035,False,False,46.997557682721414
1706787960000,472.95,473.1,472.5,472.75,473.0,472.86644102456694,False,False,45.507082948277
1706788020000,472.75,473.1,472.6,472.8,472.91999999999996,472.84429401637794,False,False,46.4220182126705
1706788080000,472.8,472.8,472.55,472.75,472.87,472.8128626775853,False,False,45.59754517830791
1706788140000,472.75,473.0,472.6,472.85,472.875,472.8252417850569,False,False,47.60193579091587
1706788200000,472.95,473.0,472.75,473.0,472.85999999999996,472.88349452337127,True,False,50.54532157371524
1706788260000,473.0,473.0,472.5,472.75,472.85999999999996,472.8389963489142,False,True,45.91588307111659
1706788320000,472.6,473.05,472.45,473.0,472.86499999999995,472.8926642326095,True,False,50.77154299498036
1706788380000,472.9,472.95,472.75,472.95,472.86500000000007,472.911776155073,False,False,49.80838908002728
1706788440000,472.9,472.95,472.5,472.7,472.84000000000003,472.84118410338203,False,False,45.19210438621309
1706788500000,472.75,472.85,472.65,472.8,472.83500000000004,472.8274560689214,False,True,47.296252281771764
1706788560000,472.9,473.0,472.1,472.5,472.81000000000006,472.7183040459476,False,False,42.07726139234454
1706788620000,472.3,472.5,471.85,471.85,472.715,472.4288693639651,False,False,33.461683989453114
1706788680000,471.85,472.0,471.0,471.55,472.59499999999997,472.1359129093101,False,False,30.370780421044106
1706788740000,471.6,472.0,471.5,471.95,472.505,472.0739419395401,False,False,38.524622348057335
1706788800000,471.95,472.45,471.8,472.35,472.44000000000005,472.1659612930267,False,False,45.409166209992144
1706788860000,472.35,472.4,471.7,471.75,472.34000000000003,472.0273075286845,False,False,38.452861843868064
1706788920000,471.75,472.0,471.1,471.5,472.19000000000005,471.8515383524564,False,False,35.9796281175122
1706788980000,471.5,471.65,470.9,471.65,472.05999999999995,471.7843589016376,False,False,38.53413131205587
1706789040000,471.55,471.75,471.15,471.5,471.93999999999994,471.68957260109175,False,False,36.94651195727767
1706789100000,471.55,472.15,471.45,472.05,471.86499999999995,471.80971506739456,False,False,45.76923517584132
1706789160000,472.1,472.55,471.85,472.4,471.8549999999999,472.0064767115964,True,False,50.5145108192564
1706789220000,472.65,473.0,472.3,472.85,471.95500000000004,472.2876511410643,False,False,55.86208351081828
1706789280000,472.9,472.9,472.35,472.75,472.075,472.44176742737625,False,False,54.4538344656581
1706789340000,472.55,472.8,472.4,472.55,472.13500000000005,472.4778449515842,False,False,51.64941837637178
1706789400000,472.8,473.25,472.55,473.25,472.225,472.73522996772283,False,False,59.509390794058355
1706789460000,473.3,473.5,473.15,473.45,472.395,472.97348664514857,False,False,61.438216859425125
1706789520000,473.5,473.6,473.1,473.1,472.555,473.0156577634324,False,False,56.37690906724167
1706789580000,473.2,473.3,472.6,473.1,472.7,473.04377184228827,False,False,56.376909067241684
1706789640000,473.1,473.1,472.6,472.8,472.83000000000004,472.9625145615255,False,False,52.10950586955506
1706789700000,472.9,472.9,472.2,472.6,472.88500000000005,472.8416763743504,False,True,49.42360334951419
1706789760000,472.6,472.85,472.4,472.7,472.9150000000001,472.79445091623364,False,False,50.789401824686806
1706789820000,472.8,472.8,472.3,472.5,472.88,472.69630061082245,False,False,47.99767075237336
1706789880000,472.7,472.7,472.0,472.3,472.83500000000004,472.564200407215,False,False,45.31523457169863
1706789940000,472.1,472.5,472.0,472.2,472.8,472.4428002714767,False,False,43.991405952187066
1706790000000,472.4,472.5,472.0,472.25,472.7,472.37853351431784,False,False,44.85880392580527
1706790060000,472.2,472.35,472.05,472.2,472.575,472.31902234287855,False,False,44.12291442529343
1706790120000,472.2,472.4,472.0,472.15,472.4799999999999,472.26268156191907,False,False,43.35695047800458
1706790180000,472.2,472.4,472.0,472.35,472.40500000000003,472.29178770794607,False,False,47.298033915675106
1706790240000,472.15,472.85,472.15,472.55,472.38,472.3778584719641,False,False,50.971706627955164
1706790300000,472.6,472.9,472.3,472.9,472.40999999999997,472.55190564797607,True,False,56.664671109013526
1706790360000,472.75,472.9,472.5,472.6,472.4,472.56793709865076,False,False,51.17909558403499
1706790420000,472.65,472.95,472.5,472.9,472.43999999999994,472.6786247324339,False,False,55.78835531106385
1706790480000,472.75,473.0,472.6,472.8,472.48999999999995,472.7190831549559,False,False,53.959592220188796
1706790540000,472.8,473.0,472.45,472.95,472.56499999999994,472.7960554366373,False,False,56.27496031479418
1706790600000,473.0,473.2,472.75,473.1,472.65,472.89737029109153,False,False,58.52137494154964
1706790660000,472.95,473.05,472.4,472.6,472.68999999999994,472.7982468607278,False,False,49.409042203133374
1706790720000,472.65,472.75,472.4,472.5,472.725,472.6988312404852,False,True,47.80576006218366
1706790780000,472.7,473.0,472.5,472.65,472.755,472.68255416032355,False,False,50.40540371843396
1706790840000,472.7,472.95,472.6,472.75,472.775,472.7050361068824,False,False,52.11762675498461
1706790900000,472.6,473.1,472.6,473.0,472.785,472.80335740458827,True,False,56.189797067623715
1706790960000,473.1,473.1,472.9,473.1,472.83500000000004,472.90223826972556,False,False,57.73805880770741
1706791020000,473.1,473.5,472.85,473.5,472.8950000000001,473.10149217981706,False,False,63.32176123106445
1706791080000,473.5,473.5,472.7,473.05,472.91999999999996,473.0843281198781,False,False,54.58442984476741
1706791140000,473.05,473.05,472.55,472.8,472.90500000000003,472.9895520799188,False,False,50.42190135793498
1706791200000,472.9,473.0,472.5,472.9,472.88500000000005,472.95970138661255,False,False,51.99873472104784
1706791260000,472.9,473.0,472.6,472.65,472.89,472.8564675910751,False,True,47.89733606487924
1706791320000,472.75,472.95,472.65,472.95,472.93499999999995,472.88764506071675,False,False,52.71693358105952
1706791380000,472.95,472.95,472.5,472.75,472.945,472.8417633738112,False,False,49.43394382779827
1706791440000,472.75,472.8,472.45,472.7,472.93999999999994,472.7945089158742,False,False,48.61877402683316
1706791500000,472.65,472.7,472.35,472.7,472.90999999999997,472.76300594391614,False,False,48.61877402683316
1706791560000,472.7,472.75,472.45,472.55,472.855,472.6920039626108,False,False,45.980688254777974
1706791620000,472.5,473.0,472.4,473.0,472.80499999999995,472.79466930840726,False,False,54.03799364557816
1706791680000,472.9,473.2,472.9,473.05,472.805,472.87977953893824,True,False,54.84392697930906
1706791740000,473.05,473.2,473.0,473.2,472.84499999999997,472.9865196926255,False,False,57.264904501334904
1706791800000,473.2,473.2,473.0,473.05,472.85999999999996,473.00767979508373,False,False,54.139042204975226
1706791860000,473.1,473.2,472.9,473.05,472.9,473.02178653005586,False,False,54.13904220497521
1706791920000,473.05,473.1,472.85,473.1,472.91499999999996,473.04785768670394,False,False,55.08681292435878
1706791980000,473.05,473.2,472.85,473.05,472.945,473.048571791136,False,False,53.887498994719756
1706792040000,473.2,473.2,472.8,473.2,472.99500000000006,473.0990478607573,False,False,56.91782132912253
1706792100000,472.95,473.2,472.8,473.0,473.025,473.0660319071716,False,False,52.01008592342474
1706792160000,473.0,473.2,472.8,473.2,473.09000000000003,473.11068793811444,False,False,56.087679557532454
1706792220000,473.1,473.2,472.8,473.0,473.09000000000003,473.07379195874296,False,True,51.385698075595826
1706792280000,473.05,473.15,472.65,472.95,473.08000000000004,473.0325279724953,False,False,50.251504450536494
1706792340000,473.15,473.2,472.95,473.0,473.06000000000006,473.02168531499694,False,False,51.4065714253571
1706792400000,473.0,473.2,472.35,472.35,472.98999999999995,472.79779020999797,False,False,38.79583706563139
1706792460000,472.5,472.85,472.35,472.8,472.965,472.79852680666534,False,False,48.259075137318035
1706792520000,472.8,472.95,472.65,472.95,472.95,472.8490178711102,False,False,50.97987529304619
1706792580000,472.95,473.0,472.75,473.0,472.94500000000005,472.8993452474068,False,False,51.888069379021395
1706792640000,472.9,473.25,472.8,473.15,472.93999999999994,472.98289683160453,True,False,54.60523415581942
1706792700000,473.45,473.45,472.9,473.15,472.9549999999999,473.0385978877364,False,False,54.60523415581942
1706792760000,473.15,473.2,472.9,473.2,472.9549999999999,473.09239859182424,False,False,55.57515703734598
1706792820000,473.2,473.2,472.9,472.9,472.945,473.02826572788285,False,False,48.833246897561295
1706792880000,472.95,473.05,472.9,472.9,472.93999999999994,472.98551048525525,False,False,48.833246897561295
1706792940000,472.9,473.0,472.9,472.9,472.93,472.9570069901702,False,False,48.83324689756129
